station_code,station_name,ProvinceZH,CityZH,Lon,Lat,对照点,Fenwei,Province,CityEN,designation,YRD,PRD,keyregion,GADM_ID_2,CityID,CityGADM,NAME_2,keyregion2018
2509A,寒山水库,广西,玉林,110.1106,22.7019,Y,FALSE,Guangxi,Yulin,none,FALSE,FALSE,none,77,263,77,Yulin,
2508A,荷城子站,广西,贵港,109.5683,23.1036,N,FALSE,Guangxi,Guigang,none,FALSE,FALSE,none,68,269,68,Guigang,
2507A,贵城子站,广西,贵港,109.6014,23.0944,N,FALSE,Guangxi,Guigang,none,FALSE,FALSE,none,68,269,68,Guigang,
2506A,江南子站,广西,贵港,109.6042,23.0672,N,FALSE,Guangxi,Guigang,none,FALSE,FALSE,none,68,269,68,Guigang,
2505A,德智高中,广西,贵港,109.5681,23.1478,Y,FALSE,Guangxi,Guigang,none,FALSE,FALSE,none,68,269,68,Guigang,
2514A,环保小区,广西,贺州,111.5269,24.4175,N,FALSE,Guangxi,Hezhou,none,FALSE,FALSE,none,71,271,71,Hezhou,
2504A,港区一小,广西,钦州,108.5989,21.7431,N,FALSE,Guangxi,Qinzhou,none,FALSE,FALSE,none,75,287,75,Qinzhou,
2526A,监测站,四川,广元,105.8624,32.4285,N,FALSE,Sichuan,Guangyuan,none,FALSE,FALSE,none,280,122,280,Guangyuan,
2527A,石溪浩,四川,遂宁,105.7519,30.5797,Y,FALSE,Sichuan,Suining,none,FALSE,FALSE,none,286,336,286,Nanchong,
2544A,市委,四川,广安,106.6303,30.4576,N,FALSE,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,
2543A,小平旧居,四川,广安,106.631,30.518,Y,FALSE,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,
2542A,市监测站,四川,眉山,103.8341,30.062,N,FALSE,Sichuan,Meishan,none,FALSE,FALSE,none,284,253,284,Meishan,
2541A,旭光小区,四川,眉山,103.8495,30.0691,N,FALSE,Sichuan,Meishan,none,FALSE,FALSE,none,284,253,284,Meishan,
2540A,气象局,四川,眉山,103.8416,30.0874,N,FALSE,Sichuan,Meishan,none,FALSE,FALSE,none,284,253,284,Meishan,
2539A,蟆颐观,四川,眉山,103.8986,30.0506,Y,FALSE,Sichuan,Meishan,none,FALSE,FALSE,none,284,253,284,Meishan,
2538A,市监测站,四川,乐山,103.757,29.5634,N,FALSE,Sichuan,Leshan,none,FALSE,FALSE,none,281,124,281,Leshan,
2537A,市第三水厂,四川,乐山,103.7506,29.6007,N,FALSE,Sichuan,Leshan,none,FALSE,FALSE,none,281,124,281,Leshan,
2536A,牛耳桥,四川,乐山,103.7627,29.5844,N,FALSE,Sichuan,Leshan,none,FALSE,FALSE,none,281,124,281,Leshan,
2535A,花湖湾,四川,乐山,103.7705,29.5467,Y,FALSE,Sichuan,Leshan,none,FALSE,FALSE,none,281,124,281,Leshan,
2533A,内江二中,四川,内江,105.0653,29.5817,N,FALSE,Sichuan,Neijiang,none,FALSE,FALSE,none,288,82,288,Neijiang,
2532A,东兴区政府,四川,内江,105.0717,29.5947,N,FALSE,Sichuan,Neijiang,none,FALSE,FALSE,none,288,82,288,Neijiang,
2531A,市监测站,四川,内江,105.0331,29.5953,N,FALSE,Sichuan,Neijiang,none,FALSE,FALSE,none,288,82,288,Neijiang,
2530A,美宁食品公司,四川,遂宁,105.5956,30.475,N,FALSE,Sichuan,Suining,none,FALSE,FALSE,none,286,336,286,Nanchong,
2529A,行政中心,四川,遂宁,105.8161,30.6347,N,FALSE,Sichuan,Suining,none,FALSE,FALSE,none,286,336,286,Nanchong,
2528A,市监测站,四川,遂宁,105.68,30.6133,N,FALSE,Sichuan,Suining,none,FALSE,FALSE,none,286,336,286,Nanchong,
2534A,内江日报社,四川,内江,105.0406,29.5822,N,FALSE,Sichuan,Neijiang,none,FALSE,FALSE,none,288,82,288,Neijiang,
2503A,市农科院,广西,钦州,108.6553,21.9508,N,FALSE,Guangxi,Qinzhou,none,FALSE,FALSE,none,75,287,75,Qinzhou,
2502A,市环保站,广西,钦州,108.6236,21.9667,N,FALSE,Guangxi,Qinzhou,none,FALSE,FALSE,none,75,287,75,Qinzhou,
2501A,大海花园,广西,防城港,108.3506,21.6414,N,FALSE,Guangxi,Fangchenggang,none,FALSE,FALSE,none,67,281,67,Fangchenggang,
2472A,马头岭,湖南,郴州,113.0073,25.9061,Y,FALSE,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,
2471A,赫山环保分局,湖南,益阳,112.3744,28.5819,N,FALSE,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,
2470A,资阳区政务中心,湖南,益阳,112.3347,28.6047,N,FALSE,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,
2469A,市特殊教育学校,湖南,益阳,112.3439,28.56,N,FALSE,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,
2468A,市环保局,湖南,益阳,112.3458,28.5808,N,FALSE,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,
2467A,甘溪港,湖南,益阳,112.4067,28.6428,Y,FALSE,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,
2466A,市环保局,湖南,邵阳,111.4328,27.2272,N,FALSE,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,
2465A,市罐头厂,湖南,邵阳,111.4503,27.2537,N,FALSE,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,
2464A,市化工厂,湖南,邵阳,111.4908,27.2582,N,FALSE,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,
2473A,市职中,湖南,郴州,113.0116,25.8226,N,FALSE,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,
2463A,市一中,湖南,邵阳,111.4733,27.2317,N,FALSE,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,
2461A,真空机电公司,湖南,衡阳,112.5664,26.9056,N,FALSE,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,
2460A,市监测站,湖南,衡阳,112.6006,26.8919,N,FALSE,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,
2459A,市委党校,湖南,衡阳,112.6197,26.8733,N,FALSE,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,
2458A,珠晖区环保局,湖南,衡阳,112.6211,26.8956,N,FALSE,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,
2457A,衡阳化工总厂,湖南,衡阳,112.6194,26.9258,N,FALSE,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,
2456A,原169医院,湖南,衡阳,112.5328,26.9089,Y,FALSE,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,
2450A,长江产业园,湖北,咸宁,114.3372,29.8686,N,FALSE,Hubei,Xianning,none,FALSE,FALSE,none,145,38,145,Xianning,
2449A,咸安区政府,湖北,咸宁,114.2894,29.8539,N,FALSE,Hubei,Xianning,none,FALSE,FALSE,none,145,38,145,Xianning,
2448A,市发改委,湖北,咸宁,114.3231,29.8211,N,FALSE,Hubei,Xianning,none,FALSE,FALSE,none,145,38,145,Xianning,
2462A,市水土所,湖南,邵阳,111.5239,27.3033,Y,FALSE,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,
2474A,兴隆步行街,湖南,郴州,113.0119,25.8179,N,FALSE,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,
2475A,市审计局,湖南,郴州,113.0383,25.8071,N,FALSE,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,
2476A,市环保局,湖南,郴州,113.0348,25.7759,N,FALSE,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,
2500A,防城镇政府,广西,防城港,108.3511,21.7631,N,FALSE,Guangxi,Fangchenggang,none,FALSE,FALSE,none,67,281,67,Fangchenggang,
2499A,沙万,广西,防城港,108.3411,21.6158,N,FALSE,Guangxi,Fangchenggang,none,FALSE,FALSE,none,67,281,67,Fangchenggang,
2498A,龙新,广西,梧州,111.26,23.4794,N,FALSE,Guangxi,Wuzhou,none,FALSE,FALSE,none,76,162,76,Wuzhou,
2497A,龙圩,广西,梧州,111.2353,23.415,N,FALSE,Guangxi,Wuzhou,none,FALSE,FALSE,none,76,162,76,Wuzhou,
2496A,云盖小学,广西,梧州,111.3178,23.475,N,FALSE,Guangxi,Wuzhou,none,FALSE,FALSE,none,76,162,76,Wuzhou,
2495A,市环保,广西,梧州,111.2897,23.4792,N,FALSE,Guangxi,Wuzhou,none,FALSE,FALSE,none,76,162,76,Wuzhou,
2491A,市政府,湖南,娄底,111.9892,27.7044,N,FALSE,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,
2490A,涟钢,湖南,娄底,111.9561,27.7569,N,FALSE,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,
2489A,市委党校,湖南,娄底,112.0194,27.7314,N,FALSE,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,
2488A,市监测站,湖南,娄底,111.9975,27.725,N,FALSE,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,
2487A,电视发射台,湖南,娄底,111.9975,27.725,Y,FALSE,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,
2486A,市委党校,湖南,怀化,110.0394,27.583,N,FALSE,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,
2485A,监测楼,湖南,怀化,109.9972,27.5578,N,FALSE,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,
2484A,市四医院,湖南,怀化,109.9792,27.5342,N,FALSE,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,
2483A,河西地税局,湖南,怀化,109.9453,27.5444,N,FALSE,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,
2482A,林科所,湖南,怀化,109.9333,27.5733,Y,FALSE,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,
2481A,冷水滩区环保局,湖南,永州,111.5989,26.4519,N,FALSE,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,
2480A,永州市环保局,湖南,永州,111.5992,26.4364,N,FALSE,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,
2479A,零陵区环保局,湖南,永州,111.6236,26.2331,N,FALSE,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,
2478A,市环境监测站,湖南,永州,111.6156,26.4214,N,FALSE,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,
2477A,零陵南津渡,湖南,永州,111.6217,26.2081,Y,FALSE,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,
2545A,友谊中学,四川,广安,106.6271,30.4663,N,FALSE,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,
2710A,阳光学校,新疆,石河子,86.0697,44.3075,N,FALSE,Xinjiang Uygur,Shihezi,none,FALSE,FALSE,none,308,260,308,Shihezi,
2546A,人工湖,四川,广安,106.6406,30.4844,Y,FALSE,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,
2548A,达州职业技术学院,四川,达州,107.5272,31.2797,Y,FALSE,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,
2659A,富康家世界子站,甘肃,酒泉,98.5023,39.7294,N,FALSE,Gansu,Jiuquan,none,FALSE,FALSE,none,34,325,34,Jiuquan,
2658A,仓门街子站,甘肃,酒泉,98.509,39.746,N,FALSE,Gansu,Jiuquan,none,FALSE,FALSE,none,34,325,34,Jiuquan,
2657A,博物馆,甘肃,平凉,106.7039,35.5294,N,FALSE,Gansu,Pingliang,none,FALSE,FALSE,none,38,127,38,Pingliang,
2656A,监测站,甘肃,平凉,106.6692,35.5461,N,FALSE,Gansu,Pingliang,none,FALSE,FALSE,none,38,127,38,Pingliang,
2655A,科委,甘肃,张掖,100.4497,38.9389,N,FALSE,Gansu,Zhangye,none,FALSE,FALSE,none,42,110,42,Zhangye,
2654A,监测站,甘肃,张掖,100.4686,38.9467,N,FALSE,Gansu,Zhangye,none,FALSE,FALSE,none,42,110,42,Zhangye,
2653A,雷台(190211停运),甘肃,武威,102.6469,37.9358,Y,FALSE,Gansu,Wuwei,none,FALSE,FALSE,none,41,145,41,Wuwei,
2652A,监测站,甘肃,武威,102.6219,37.9311,N,FALSE,Gansu,Wuwei,none,FALSE,FALSE,none,41,145,41,Wuwei,
2651A,文化馆,甘肃,天水,105.8614,34.5653,N,FALSE,Gansu,Tianshui,none,FALSE,FALSE,none,40,52,40,Tianshui,
2660A,区环保局,甘肃,庆阳,107.6831,35.7289,Y,FALSE,Gansu,Qingyang,none,FALSE,FALSE,none,39,230,39,Qingyang,
2650A,进步巷,甘肃,天水,105.7281,34.5814,N,FALSE,Gansu,Tianshui,none,FALSE,FALSE,none,40,52,40,Tianshui,
2648A,动力公司,甘肃,白银,104.1731,36.5481,N,FALSE,Gansu,Baiyin,none,FALSE,FALSE,none,29,256,29,Baiyin,
2647A,豫源饭店,甘肃,白银,104.1731,36.5458,N,FALSE,Gansu,Baiyin,none,FALSE,FALSE,none,29,256,29,Baiyin,
2646A,东龙山气象局,陕西,商洛,109.966,33.8509,N,FALSE,Shaanxi,Shangluo,neighbor2,FALSE,FALSE,none,238,85,238,Shangluo,
2645A,监测站,陕西,商洛,109.9154,33.8715,N,FALSE,Shaanxi,Shangluo,neighbor2,FALSE,FALSE,none,238,85,238,Shangluo,
2644A,汉滨区检察院,陕西,安康,109.0072,32.6975,N,FALSE,Shaanxi,Ankang,none,FALSE,FALSE,none,235,62,235,Ankang,
2643A,安康市监测站,陕西,安康,109.0281,32.6939,N,FALSE,Shaanxi,Ankang,none,FALSE,FALSE,none,235,62,235,Ankang,
2642A,香溪洞,陕西,安康,109.0311,32.6778,Y,FALSE,Shaanxi,Ankang,none,FALSE,FALSE,none,235,62,235,Ankang,
2641A,环保监测大楼,陕西,榆林,109.7336,38.2478,N,FALSE,Shaanxi,Yulin,neighbor2,FALSE,FALSE,none,244,144,244,Yulin,
2640A,实验中学,陕西,榆林,109.7289,38.2839,N,FALSE,Shaanxi,Yulin,neighbor2,FALSE,FALSE,none,244,144,244,Yulin,
2649A,仙人崖,甘肃,天水,106.005,34.3469,Y,FALSE,Gansu,Tianshui,none,FALSE,FALSE,none,40,52,40,Tianshui,
2639A,世纪广场,陕西,榆林,109.7456,38.2911,N,FALSE,Shaanxi,Yulin,neighbor2,FALSE,FALSE,none,244,144,244,Yulin,
2661A,粮贸总公司,甘肃,庆阳,107.6406,35.5236,N,FALSE,Gansu,Qingyang,none,FALSE,FALSE,none,39,230,39,Qingyang,
2663A,监测站（原粮食局）,甘肃,定西,104.6228,35.5714,N,FALSE,Gansu,Dingxi,none,FALSE,FALSE,none,30,73,30,Dingxi,
2708A,市站,新疆,阿勒泰,88.1267,47.8515,N,FALSE,Xinjiang Uygur,Altay,none,FALSE,FALSE,none,298,276,298,Altay,
2707A,小东沟,新疆,阿勒泰,88.1214,47.9047,Y,FALSE,Xinjiang Uygur,Altay,none,FALSE,FALSE,none,298,276,298,Altay,
2706A,东门外小游园,新疆,塔城,82.9994,46.7432,N,FALSE,Xinjiang Uygur,Tacheng,none,FALSE,FALSE,none,309,2,309,Tacheng,
2696A,艺术中心,新疆,阿克苏,80.2956,41.1933,N,FALSE,Xinjiang Uygur,Aksu,none,FALSE,FALSE,none,297,277,297,Aksu,
2695A,电视台,新疆,阿克苏,80.2828,41.1636,N,FALSE,Xinjiang Uygur,Aksu,none,FALSE,FALSE,none,297,277,297,Aksu,
2689A,哈密师范学校,新疆,哈密,93.4961,42.8328,N,FALSE,Xinjiang Uygur,Hami,none,FALSE,FALSE,none,302,41,302,Hami,
2688A,地区监测站,新疆,哈密,93.5128,42.8172,N,FALSE,Xinjiang Uygur,Hami,none,FALSE,FALSE,none,302,41,302,Hami,
2685A,新区,宁夏,固原,106.2375,36.0211,N,FALSE,Ningxia Hui,Guyuan,none,FALSE,FALSE,none,221,45,221,Guyuan,
2684A,监测站,宁夏,固原,106.2792,36.0022,N,FALSE,Ningxia Hui,Guyuan,none,FALSE,FALSE,none,221,45,221,Guyuan,
2662A,市环保局,甘肃,庆阳,107.6364,35.7067,N,FALSE,Gansu,Qingyang,none,FALSE,FALSE,none,39,230,39,Qingyang,
2683A,马园,宁夏,固原,106.2319,36.1417,Y,FALSE,Ningxia Hui,Guyuan,none,FALSE,FALSE,none,221,45,221,Guyuan,
2681A,官桥站,宁夏,中卫,105.18,37.0172,N,FALSE,Ningxia Hui,Zhongwei,none,FALSE,FALSE,none,225,23,225,Zhongwei,
2680A,沙坡头消防站,宁夏,中卫,105.0197,37.4514,Y,FALSE,Ningxia Hui,Zhongwei,none,FALSE,FALSE,none,225,23,225,Zhongwei,
2679A,新区二泵站,宁夏,吴忠,106.196,37.9723,N,FALSE,Ningxia Hui,Wuzhong,none,FALSE,FALSE,none,223,94,223,Wuzhong,
2678A,高级中学,宁夏,吴忠,106.2025,37.9844,N,FALSE,Ningxia Hui,Wuzhong,none,FALSE,FALSE,none,223,94,223,Wuzhong,
2677A,教育园区,宁夏,吴忠,106.1532,37.9648,N,FALSE,Ningxia Hui,Wuzhong,none,FALSE,FALSE,none,223,94,223,Wuzhong,
2670A,平安县,青海,海东,102.1086,36.4997,N,FALSE,Qinghai,Haidong,none,FALSE,FALSE,none,230,177,230,Haidong,
2666A,市林业局,甘肃,陇南,,,N,FALSE,Gansu,Longnan,none,FALSE,FALSE,none,37,361,37,Longnan,
2665A,汉王镇固水子,甘肃,陇南,105.0822,33.3261,Y,FALSE,Gansu,Longnan,none,FALSE,FALSE,none,37,361,37,Longnan,
2664A,南峰招待所（原起重机厂）,甘肃,定西,104.6169,35.5975,N,FALSE,Gansu,Dingxi,none,FALSE,FALSE,none,30,73,30,Dingxi,
2682A,环保局站,宁夏,中卫,105.1971,37.5002,N,FALSE,Ningxia Hui,Zhongwei,none,FALSE,FALSE,none,225,23,225,Zhongwei,
2638A,红石峡森林公园(对照点),陕西,榆林,109.7414,38.3344,Y,FALSE,Shaanxi,Yulin,neighbor2,FALSE,FALSE,none,244,144,244,Yulin,
2637A,南郑大河坎水厂,陕西,汉中,107.007,33.0323,N,FALSE,Shaanxi,Hanzhong,none,FALSE,FALSE,none,237,171,237,Hanzhong,
2636A,鑫源开发区,陕西,汉中,107.0089,33.1138,N,FALSE,Shaanxi,Hanzhong,none,FALSE,FALSE,none,237,171,237,Hanzhong,
2578A,水钢,贵州,六盘水,104.89,26.5939,N,FALSE,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,
2577A,黄土坡,贵州,六盘水,104.83,26.5917,N,FALSE,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,
2576A,窑上,贵州,六盘水,104.8,26.5892,Y,FALSE,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,
2565A,区法院,四川,资阳,104.6294,30.1259,N,FALSE,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,
2564A,师范校,四川,资阳,104.6469,30.1142,N,FALSE,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,
2563A,四三一厂,四川,资阳,104.6289,30.1377,N,FALSE,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,
2562A,资阳中学,四川,资阳,104.6356,30.1506,N,FALSE,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,
2561A,莲花山,四川,资阳,104.6617,30.1366,Y,FALSE,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,
2560A,市六中,四川,巴中,106.7608,31.8456,N,FALSE,Sichuan,Bazhong,none,FALSE,FALSE,none,274,74,274,Bazhong,
2579A,民中,贵州,六盘水,104.8475,26.5894,N,FALSE,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,
2559A,巴中中学,四川,巴中,106.7594,31.8531,N,FALSE,Sichuan,Bazhong,none,FALSE,FALSE,none,274,74,274,Bazhong,
2557A,南龛公园,四川,巴中,106.7583,31.8475,Y,FALSE,Sichuan,Bazhong,none,FALSE,FALSE,none,274,74,274,Bazhong,
2556A,川农大,四川,雅安,103.0001,29.9816,N,FALSE,Sichuan,Ya'an,none,FALSE,FALSE,none,292,304,292,Ya'an,
2555A,市政府,四川,雅安,103.0109,29.9834,N,FALSE,Sichuan,Ya'an,none,FALSE,FALSE,none,292,304,292,Ya'an,
2554A,建安厂,四川,雅安,103.0013,29.9899,N,FALSE,Sichuan,Ya'an,none,FALSE,FALSE,none,292,304,292,Ya'an,
2553A,大兴526台(对照点),四川,雅安,103.009,30.0125,Y,FALSE,Sichuan,Ya'an,none,FALSE,FALSE,none,292,304,292,Ya'an,
2552A,市政中心,四川,达州,107.4611,31.2058,N,FALSE,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,
2551A,达县机关宾馆,四川,达州,107.5069,31.1956,N,FALSE,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,
2550A,凤凰小区,四川,达州,107.4967,31.2108,N,FALSE,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,
2549A,市环境监测站,四川,达州,107.525,31.215,N,FALSE,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,
2558A,市环保局,四川,巴中,106.7389,31.8711,N,FALSE,Sichuan,Bazhong,none,FALSE,FALSE,none,274,74,274,Bazhong,
2580A,双水,贵州,六盘水,104.9544,26.5506,N,FALSE,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,
2581A,虹机厂子校,贵州,安顺,105.9556,26.2611,N,FALSE,Guizhou,Anshun,none,FALSE,FALSE,none,78,64,78,Anshun,
2582A,市一中,贵州,安顺,105.9278,26.255,N,FALSE,Guizhou,Anshun,none,FALSE,FALSE,none,78,64,78,Anshun,
2635A,市监测站,陕西,汉中,107.0154,33.0706,N,FALSE,Shaanxi,Hanzhong,none,FALSE,FALSE,none,237,171,237,Hanzhong,
2634A,汉川机床厂子校,陕西,汉中,106.9893,33.1842,Y,FALSE,Shaanxi,Hanzhong,none,FALSE,FALSE,none,237,171,237,Hanzhong,
2625A,山南人民医院,西藏,山南,91.7706,29.261,N,FALSE,Xizang,Shannan,none,FALSE,FALSE,none,317,55,317,Shannan,
2624A,山南监测站,西藏,山南,91.7608,29.2313,N,FALSE,Xizang,Shannan,none,FALSE,FALSE,none,317,55,317,Shannan,
2604A,市气象局,云南,临沧,100.0782,23.8982,N,FALSE,Yunnan,Lincang,none,FALSE,FALSE,none,327,12,327,Lincang,
2603A,市环保局,云南,临沧,100.0869,23.8822,N,FALSE,Yunnan,Lincang,none,FALSE,FALSE,none,327,12,327,Lincang,
2602A,普洱第二中学,云南,普洱,100.9817,22.8322,N,FALSE,Yunnan,Pu'er,none,FALSE,FALSE,none,329,167,329,Pu'er,
2601A,市环保局,云南,普洱,100.98,22.7633,N,FALSE,Yunnan,Pu'er,none,FALSE,FALSE,none,329,167,329,Pu'er,
2600A,市中心,云南,丽江,100.2203,26.8906,N,FALSE,Yunnan,Lijiang,none,FALSE,FALSE,none,326,19,326,Lijiang,
2599A,丽江古城,云南,丽江,100.2497,26.8802,N,FALSE,Yunnan,Lijiang,none,FALSE,FALSE,none,326,19,326,Lijiang,
2598A,西南郊,云南,丽江,100.2143,26.8576,Y,FALSE,Yunnan,Lijiang,none,FALSE,FALSE,none,326,19,326,Lijiang,
2597A,环保局,云南,昭通,103.7225,27.3361,N,FALSE,Yunnan,Zhaotong,none,FALSE,FALSE,none,334,155,334,Zhaotong,
2596A,监测站,云南,昭通,103.7032,27.3392,N,FALSE,Yunnan,Zhaotong,none,FALSE,FALSE,none,334,155,334,Zhaotong,
2595A,市环保局,云南,保山,99.1711,25.1328,N,FALSE,Yunnan,Baoshan,none,FALSE,FALSE,none,319,31,319,Baoshan,
2594A,市环境监测站,云南,保山,99.1678,25.1081,N,FALSE,Yunnan,Baoshan,none,FALSE,FALSE,none,319,31,319,Baoshan,
2588A,师专,贵州,毕节,105.31,27.2944,N,FALSE,Guizhou,Bijie,none,FALSE,FALSE,none,79,147,79,Bijie,
2587A,八中,贵州,毕节,105.2864,27.3125,N,FALSE,Guizhou,Bijie,none,FALSE,FALSE,none,79,147,79,Bijie,
2586A,铜仁七中,贵州,铜仁,109.1794,27.7231,N,FALSE,Guizhou,Tongren,none,FALSE,FALSE,none,85,296,85,Tongren,
2585A,铜仁卫校,贵州,铜仁,109.1916,27.7297,N,FALSE,Guizhou,Tongren,none,FALSE,FALSE,none,85,296,85,Tongren,
2584A,龙岩子校,贵州,安顺,105.8853,26.2392,N,FALSE,Guizhou,Anshun,none,FALSE,FALSE,none,78,64,78,Anshun,
2583A,铁路子校,贵州,安顺,105.9394,26.2358,N,FALSE,Guizhou,Anshun,none,FALSE,FALSE,none,78,64,78,Anshun,
2547A,广电花园,四川,广安,106.6388,30.4551,N,FALSE,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,
3728A,白酒学院,四川,宜宾,104.401,28.4817,N,FALSE,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,
1846A,科融环保,湖北,荆州,112.2887,30.3055,Y,FALSE,Hubei,Jingzhou,none,FALSE,FALSE,none,137,340,137,Jingzhou,
1844A,市图书馆,湖北,荆州,112.2551,30.3175,N,FALSE,Hubei,Jingzhou,none,FALSE,FALSE,none,137,340,137,Jingzhou,
1241A,市环境监测中心,浙江,宁波,121.524,29.8506,N,FALSE,Zhejiang,Ningbo,none,TRUE,FALSE,YRD,340,67,340,Ningbo,YRD
1240A,太古小学,浙江,宁波,121.586,29.8633,N,FALSE,Zhejiang,Ningbo,none,TRUE,FALSE,YRD,340,67,340,Ningbo,YRD
1239A,钱湖水厂,浙江,宁波,121.633,29.7736,N,FALSE,Zhejiang,Ningbo,none,TRUE,FALSE,YRD,340,67,340,Ningbo,YRD
1238A,市政管理站,浙江,宁波,121.615,29.9017,Y,FALSE,Zhejiang,Ningbo,none,TRUE,FALSE,YRD,340,67,340,Ningbo,YRD
1237A,三江中学,浙江,宁波,121.554,29.8906,Y,FALSE,Zhejiang,Ningbo,none,TRUE,FALSE,YRD,340,67,340,Ningbo,YRD
1236A,龙赛医院,浙江,宁波,121.713,29.9572,N,FALSE,Zhejiang,Ningbo,none,TRUE,FALSE,YRD,340,67,340,Ningbo,YRD
1235A,万里学院,浙江,宁波,121.56,29.8208,N,FALSE,Zhejiang,Ningbo,none,TRUE,FALSE,YRD,340,67,340,Ningbo,YRD
1234A,区环保大楼,浙江,宁波,121.836,29.9108,N,FALSE,Zhejiang,Ningbo,none,TRUE,FALSE,YRD,340,67,340,Ningbo,YRD
1242A,瓯海,浙江,温州,120.634,28.0089,N,FALSE,Zhejiang,Wenzhou,none,FALSE,FALSE,none,344,149,344,Wenzhou,
1233A,云栖,浙江,杭州,120.088,30.1808,N,FALSE,Zhejiang,Hangzhou,none,TRUE,FALSE,YRD,335,195,335,Hangzhou,YRD
1231A,临平镇,浙江,杭州,120.301,30.4183,N,FALSE,Zhejiang,Hangzhou,none,TRUE,FALSE,YRD,335,195,335,Hangzhou,YRD
1230A,和睦小学,浙江,杭州,120.12,30.3119,N,FALSE,Zhejiang,Hangzhou,none,TRUE,FALSE,YRD,335,195,335,Hangzhou,YRD
